ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,sortId,wanderingEquipId,resistSleep,resistMadness,saDurability,toughnessCorrectRate,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,pad03,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,trophySGradeId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,rarity,sortGroupId,partsDmgType,pad04,isDeposit,headEquip,bodyEquip,armEquip,legEquip,useFaceScale,isSkipWeakDamageAnim,pad06,defenseMaterialVariationValue_Weak,autoFootEffectDecalBaseId2,autoFootEffectDecalBaseId3,defenseMaterialVariationValue,isDiscard,isDrop,disableMultiDropShare,simpleModelForDlc,showLogCondType,showDialogCondType,pad,neutralDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,defenseMaterialSfx1,defenseMaterialSfx_Weak1,defenseMaterial1,defenseMaterial_Weak1,defenseMaterialSfx2,defenseMaterialSfx_Weak2,footMaterialSe,defenseMaterial_Weak2,autoFootEffectDecalBaseId1,toughnessDamageCutRate,toughnessRecoverCorrection,darkDamageCutRate,defenseDark,invisibleFlag48,invisibleFlag49,invisibleFlag50,invisibleFlag51,invisibleFlag52,invisibleFlag53,invisibleFlag54,invisibleFlag55,invisibleFlag56,invisibleFlag57,invisibleFlag58,invisibleFlag59,invisibleFlag60,invisibleFlag61,invisibleFlag62,invisibleFlag63,invisibleFlag64,invisibleFlag65,invisibleFlag66,invisibleFlag67,invisibleFlag68,invisibleFlag69,invisibleFlag70,invisibleFlag71,invisibleFlag72,invisibleFlag73,invisibleFlag74,invisibleFlag75,invisibleFlag76,invisibleFlag77,invisibleFlag78,invisibleFlag79,invisibleFlag80,padbit,postureControlId,pad2,saleValue,resistFreeze,invisibleFlag_SexVer00,invisibleFlag_SexVer01,invisibleFlag_SexVer02,invisibleFlag_SexVer03,invisibleFlag_SexVer04,invisibleFlag_SexVer05,invisibleFlag_SexVer06,invisibleFlag_SexVer07,invisibleFlag_SexVer08,invisibleFlag_SexVer09,invisibleFlag_SexVer10,invisibleFlag_SexVer11,invisibleFlag_SexVer12,invisibleFlag_SexVer13,invisibleFlag_SexVer14,invisibleFlag_SexVer15,invisibleFlag_SexVer16,invisibleFlag_SexVer17,invisibleFlag_SexVer18,invisibleFlag_SexVer19,invisibleFlag_SexVer20,invisibleFlag_SexVer21,invisibleFlag_SexVer22,invisibleFlag_SexVer23,invisibleFlag_SexVer24,invisibleFlag_SexVer25,invisibleFlag_SexVer26,invisibleFlag_SexVer27,invisibleFlag_SexVer28,invisibleFlag_SexVer29,invisibleFlag_SexVer30,invisibleFlag_SexVer31,invisibleFlag_SexVer32,invisibleFlag_SexVer33,invisibleFlag_SexVer34,invisibleFlag_SexVer35,invisibleFlag_SexVer36,invisibleFlag_SexVer37,invisibleFlag_SexVer38,invisibleFlag_SexVer39,invisibleFlag_SexVer40,invisibleFlag_SexVer41,invisibleFlag_SexVer42,invisibleFlag_SexVer43,invisibleFlag_SexVer44,invisibleFlag_SexVer45,invisibleFlag_SexVer46,invisibleFlag_SexVer47,invisibleFlag_SexVer48,invisibleFlag_SexVer49,invisibleFlag_SexVer50,invisibleFlag_SexVer51,invisibleFlag_SexVer52,invisibleFlag_SexVer53,invisibleFlag_SexVer54,invisibleFlag_SexVer55,invisibleFlag_SexVer56,invisibleFlag_SexVer57,invisibleFlag_SexVer58,invisibleFlag_SexVer59,invisibleFlag_SexVer60,invisibleFlag_SexVer61,invisibleFlag_SexVer62,invisibleFlag_SexVer63,invisibleFlag_SexVer64,invisibleFlag_SexVer65,invisibleFlag_SexVer66,invisibleFlag_SexVer67,invisibleFlag_SexVer68,invisibleFlag_SexVer69,invisibleFlag_SexVer70,invisibleFlag_SexVer71,invisibleFlag_SexVer72,invisibleFlag_SexVer73,invisibleFlag_SexVer74,invisibleFlag_SexVer75,invisibleFlag_SexVer76,invisibleFlag_SexVer77,invisibleFlag_SexVer78,invisibleFlag_SexVer79,invisibleFlag_SexVer80,invisibleFlag_SexVer81,invisibleFlag_SexVer82,invisibleFlag_SexVer83,invisibleFlag_SexVer84,invisibleFlag_SexVer85,invisibleFlag_SexVer86,invisibleFlag_SexVer87,invisibleFlag_SexVer88,invisibleFlag_SexVer89,invisibleFlag_SexVer90,invisibleFlag_SexVer91,invisibleFlag_SexVer92,invisibleFlag_SexVer93,invisibleFlag_SexVer94,invisibleFlag_SexVer95,pad404,Caption
1950100,,1,0,[0|0|0],999999,0,63,63,100,0.007,1150,0,500,3.2,-1,-1,-1,7000,1.1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2590,15361,15361,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,38,38,21,63,0,-1,-1,1,0,2,3,1,1,255,0,[0|0],1,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.958,0.958,0.958,0.973,0.874,0.881,0.876,109,50,113,50,113,139,139,139,-1,1,0,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,21,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1950200,,1,0,[0|0|0],999999,0,21,21,0,0.001,1150,0,500,1.1,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2590,15362,15362,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,13,13,7,21,0,-1,-1,1,0,1,4,2,1,255,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.99,0.99,0.99,0.994,0.969,0.971,0.969,109,50,108,50,108,139,139,139,-1,1,0,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1950300,,1,0,[0|0|0],999999,0,39,39,0,0.004,1150,0,500,2,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2590,15363,15363,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,24,24,13,39,0,-1,-1,1,0,6,4,3,1,255,0,[0|0],1,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.977,0.977,0.977,0.985,0.928,0.932,0.929,109,50,108,50,108,139,139,139,-1,1,0,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1960100,,1,0,[0|0|0],999999,0,63,63,100,0.007,1150,0,500,3.2,-1,-1,-1,7000,1.1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2595,3142,3142,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,38,38,21,63,0,-1,-1,1,0,2,2,1,1,255,0,[0|0],1,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.958,0.958,0.958,0.973,0.874,0.881,0.876,109,50,108,50,108,139,139,139,-1,1,0,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,21,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1960200,,1,0,[0|0|0],999999,0,21,21,0,0.001,1150,0,500,1.1,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2595,3142,3142,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,13,13,7,21,0,-1,-1,1,0,1,2,2,1,255,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.99,0.99,0.99,0.994,0.969,0.971,0.969,109,50,108,50,108,139,139,139,-1,1,0,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1970100,,1,0,[0|0|0],999999,0,76,76,100,0.01,1150,0,500,8.3,-1,-1,-1,7000,1.1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2600,15371,15371,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,46,46,24,76,0,-1,-1,1,0,2,3,1,1,255,0,[0|0],1,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.939,0.939,0.939,0.947,0.87,0.874,0.872,109,50,106,50,106,139,139,139,-1,1,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,24,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1970200,,1,0,[0|0|0],999999,0,25,25,0,0.002,1150,0,500,2.8,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2600,15372,15372,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,15,15,8,25,0,-1,-1,1,0,1,4,2,1,255,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.985,0.985,0.985,0.987,0.968,0.969,0.968,109,50,108,50,108,139,139,139,-1,1,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1971100,,1,0,[0|0|0],999999,0,76,76,100,0.01,1150,0,500,5.1,-1,-1,-1,7000,1.1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2596,3142,3142,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,46,46,24,76,0,-1,-1,1,0,2,2,1,1,255,0,[0|0],1,1,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.939,0.939,0.939,0.947,0.87,0.874,0.872,109,50,108,50,108,139,139,139,-1,1,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,24,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1971200,,1,0,[0|0|0],999999,0,25,25,0,0.002,1150,0,500,1.7,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2596,3142,3142,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,15,15,8,25,0,-1,-1,1,0,1,2,2,1,255,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,0,1,2,0,0.985,0.985,0.985,0.987,0.968,0.969,0.968,109,50,108,50,108,139,139,139,-1,1,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],
1980000,强盗风帽,1,0,[0|0|0],505050,0,22,22,0,0.004,1050,0,100,3.3,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2505,15380,15380,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,24,24,15,22,0,-1,-1,1,0,5,4,0,1,60,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.972,0.972,0.964,0.969,0.962,0.962,0.96,109,110,113,110,113,139,139,139,-1,1,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],非常骯脏的破布风帽。\n落魄士兵组成的强盗团成员穿戴的防具。
1980100,强盗软铠甲,1,0,[0|0|0],604060,0,50,50,100,0.016,1150,0,100,7.7,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2505,15381,15381,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,57,57,35,50,0,-1,-1,1,0,2,4,1,1,50,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.92,0.92,0.898,0.912,0.891,0.891,0.886,109,50,113,50,113,139,139,139,-1,1,0,0.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,35,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],非常骯脏的铺棉软铠甲。\n落魄士兵组成的强盗团成员穿戴的防具。
1980200,强盗臂甲,1,0,[0|0|0],704010,0,17,17,0,0.003,1150,0,100,2.6,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2505,15382,15382,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,19,19,12,17,0,-1,-1,1,0,1,4,2,1,50,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.981,0.981,0.975,0.979,0.973,0.973,0.972,109,50,108,50,108,139,139,139,-1,1,0,0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],非常骯脏、缺少金属部分的臂甲。\n落魄士兵组成的强盗团成员穿戴的防具。
1990000,上流随从风帽,1,0,[0|0|0],500060,0,27,27,0,0.002,1050,0,200,1.4,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1685,15390,15390,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,15,15,8,27,0,-1,-1,1,0,5,4,0,1,10,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.991,0.991,0.982,0.991,0.954,0.958,0.956,109,110,113,110,113,139,139,139,-1,1,0,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],受到特别挑选，\n侍奉位高权重者的随从们穿戴的风帽。\n\n形似麻布袋的风帽，是无名者的象征。
1990100,上流随从上衣,1,0,[0|0|0],600120,0,76,76,100,0.01,1150,0,200,5.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1685,15391,15391,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,42,42,23,76,0,-1,-1,1,0,2,4,1,1,10,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.945,0.945,0.931,0.945,0.865,0.872,0.87,109,50,113,50,113,139,139,139,-1,1,0,0.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,23,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],受到特别挑选，\n侍奉位高权重者的随从们穿戴的上衣。\n\n制作得颇为优质的旅行服装，\n为的是不失体面。
1991100,上流随从上衣（轻装）,1,0,[0|0|0],600130,0,61,61,100,0.008,1150,0,200,4.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1686,15401,15401,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,34,34,19,61,0,-1,-1,1,0,2,4,1,1,10,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.956,0.956,0.937,0.956,0.868,0.874,0.872,109,50,108,50,108,139,139,139,-1,1,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,19,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],受到特别挑选，\n侍奉位高权重者的随从们穿戴的上衣。\n\n制作得颇为优质的旅行服装，\n为的是不失体面。
2000000,腐败斗士头盔,1,0,[0|0|0],505080,0,14,14,0,0.009,1050,0,200,6.4,6200000,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1775,15410,15410,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,31,31,31,14,0,-1,-1,1,0,5,4,0,2,60,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.945,0.942,0.954,0.945,0.955,0.954,0.956,109,110,106,110,106,139,139,139,-1,1,0,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以大量的蛇装饰的青铜制头盔。\n被猩红腐败侵蚀的防具。\n\n被赶出竞技场的斗士们穿戴的防具。\n会稍微变得容易受敌人攻击。
2000100,腐败守墓斗篷,1,0,[0|0|0],604100,0,42,42,100,0.012,1150,0,200,6.3,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1775,15411,15411,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,76,76,32,42,0,-1,-1,1,0,2,3,1,2,50,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.933,0.933,0.933,0.933,0.912,0.912,0.891,109,50,113,50,113,139,139,139,-1,1,0,0.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],硬质的厚实斗篷。\n被猩红腐败侵蚀的防具。\n\n身为地下墓地守墓者的证明。
