ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId,sfxVariationId,weight,behaviorId,basicPrice,sellValue,sortId,qwcId,equipModelId,iconId,shopLv,trophySGradeId,trophySeqId,equipModelCategory,equipModelGender,accessoryCategory,refCategory,spEffectCategory,sortGroupId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,isDeposit,isEquipOutBrake,disableMultiDropShare,isDiscard,isDrop,showLogCondType,showDialogCondType,rarity,pad2,saleValue,accessoryGroup,pad3,compTrophySedId,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,residentSpEffectId4,pad1,Caption
7020,绿琥珀链坠＋３,0,0,[0|0|0],20370200,-1,0.6,0,0,2000,400115,0,0,18902,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1020,0,-1,0,0,0,0,[0|0|0|0],镶有绿色琥珀的链坠。\n能最大幅提升精力的上限。\n\n琥珀为黄金树的古老露滴，\n在“初始艾尔登之王”葛孚雷的时代\n被视为特殊的宝石。\n\n据说葛德文的禁卫骑士们──\n杰出的黄金骑士，受赐的琥珀最为大颗。
7030,双首龟护符,0,0,[0|0|0],20370300,-1,1,0,0,1000,400125,0,0,18903,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1150,0,-1,0,0,0,0,[0|0|0|0],参考双头绿乌龟的模样制成的护符。\n能大幅提升精力的恢复速度。\n\n乌龟是著名的营养食材，为精力无穷的象征。\n\n而其中，两颗头的乌龟\n在脖子交错时，形状有如螺旋，\n为塔之地特别喜爱的题材。
7040,健壮角饰品＋２,0,0,[0|0|0],20370400,-1,0.9,0,0,2000,401221,0,0,18904,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1160,0,-1,0,0,0,0,[0|0|0|0],角人们于祭祀时使用的装饰品。\n能更大幅提升健壮度。\n（健壮度是对出血、冻伤的抵抗力。）\n\n对角人们而言，角是神圣的象征，\n也因此证明他们是受选的子民。\n\n其中不停萌发新芽的混生角，\n则被视为灵力之首的象征。
7050,免疫角饰品＋２,0,0,[0|0|0],20370500,-1,0.9,0,0,2000,401201,0,0,18905,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1170,0,-1,0,0,0,0,[0|0|0|0],角人们于祭祀时使用的装饰品。\n能更大幅提升免疫力。\n（免疫力是对中毒、腐败的抵抗力。）\n\n对角人们而言，角是神圣的象征，\n也因此证明他们是受选的子民。\n\n其中不停萌发新芽的混生角，\n则被视为灵力之首的象征。
7060,理智角饰品＋２,0,0,[0|0|0],20370600,-1,0.9,0,0,2000,401241,0,0,18906,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1180,0,-1,0,0,0,0,[0|0|0|0],角人们于祭祀时使用的装饰品。\n能更大幅提升理智度。\n（理智度是对催眠、发狂的抵抗力。）\n\n对角人们而言，角是神圣的象征，\n也因此证明他们是受选的子民。\n\n其中不停萌发新芽的混生角，\n则被视为灵力之首的象征。
7080,斑斓项链＋２,0,0,[0|0|0],20370800,-1,1.2,0,0,3000,401261,0,0,18908,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1200,0,-1,0,0,0,0,[0|0|0|0],角人们于祭祀时使用的装饰品。\n其中以多种色彩点缀的贵重物品。\n\n能更大幅提升免疫力、健壮度、理智度。\n\n对角人们而言，角是神圣的象征，\n也因此证明他们是受选的子民。\n\n其中不停萌发新芽的混生角，\n则被视为灵力之首的象征。
7090,魔力龙徽护符＋３,0,0,[0|0|0],20370900,-1,0.9,0,0,2000,401061,0,0,18909,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4010,0,-1,0,0,0,0,[0|0|0|0],绘有巨大蓝色古龙图案的护符。\n能最大幅提升魔力属性减伤率。\n\n在黄金树尚未出现的史前时代，\n据说古龙是那时代的主宰，\n也是保护王的铜墙铁壁。\n因此龙的图案被视为各种庇佑的象征。
7100,火龙徽护符＋３,0,0,[0|0|0],20371000,-1,0.9,0,0,2000,401091,0,0,18910,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4020,0,-1,0,0,0,0,[0|0|0|0],绘有巨大红色古龙图案的护符。\n能最大幅提升火属性减伤率。\n\n在黄金树尚未出现的史前时代，\n据说古龙是那时代的主宰，\n也是保护王的铜墙铁壁。\n因此龙的图案被视为各种庇佑的象征。
7110,雷龙徽护符＋３,0,0,[0|0|0],20371100,-1,0.9,0,0,2000,401121,0,0,18911,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4030,0,-1,0,0,0,0,[0|0|0|0],绘有巨大黄色古龙图案的护符。\n能最大幅提升雷属性减伤率。\n\n在黄金树尚未出现的史前时代，\n据说古龙是那时代的主宰，\n也是保护王的铜墙铁壁。\n因此龙的图案被视为各种庇佑的象征。
7120,金黄色编发,0,0,[0|0|0],20371200,-1,0.9,0,0,2000,401151,0,0,18912,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4040,0,-1,0,0,0,0,[0|0|0|0],被剪断的金黄色编发。\n玛莉卡女王献给祖母的供品。\n\n能最大幅提升圣属性减伤率。\n\n没有人知道玛莉卡为了什么而祈祷、许愿，\n又或是，为了什么而忏悔。\n能确定的是从那之后，祂不曾再回去故乡。
7130,珍珠龙徽护符＋３,0,0,[0|0|0],20371300,-1,1.2,0,0,2000,401181,0,0,18913,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4050,0,-1,0,0,0,0,[0|0|0|0],绘有巨大珍珠色古龙图案的护符。\n能最大幅提升物理以外的减伤率。\n\n在黄金树尚未出现的史前时代，\n据说古龙是那时代的主宰，\n也是保护王的铜墙铁壁。\n因此龙的图案被视为各种庇佑的象征。
7140,红种子护符＋１,0,0,[0|0|0],20371400,-1,1.1,0,0,2000,400035,0,0,18914,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,5000,0,-1,0,0,0,0,[0|0|0|0],参考黄金树种子的模样制成的红色护符。\n能大幅提升红露滴圣杯瓶的恢复量。\n\n以不曾出现的种子为主题的护符，\n其中最古老的一个，有着代表双指的设计。\n此为黄金树之始的象征。
7150,蓝种子护符＋１,0,0,[0|0|0],20371500,-1,1.1,0,0,2000,400081,0,0,18915,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,5010,0,-1,0,0,0,0,[0|0|0|0],参考黄金树种子的模样制成的蓝色护符。\n能大幅提升蓝露滴圣杯瓶的恢复量。\n\n以不曾出现的种子为主题的护符，\n其中最古老的一个，有着代表双指的设计。\n此为黄金树之始的象征。
8000,恩惠蓝露滴护符,0,0,[0|0|0],20380000,-1,1.2,0,0,1000,400082,0,0,18916,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8000,0,-1,0,0,0,0,[0|0|0|0],承接黄金树的恩惠──\n参考承接蓝露滴的模样制成的护符。\n\n能缓慢恢复专注值。\n\n据说在过去，恩惠露滴源源不绝──\n那是转眼即逝的丰饶时代，\n黄金树因此成为了信仰。
8010,熔炉薄翼护符,0,0,[0|0|0],20380100,-1,0.6,0,0,500,405090,0,0,18917,-1,-1,-1,0,0,0,2,0,60,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8010,0,-1,0,0,0,0,[0|0|0|0],在远古时代，据说会长在人体上，\n揉合生物百相的轻薄翅膀所制成的护符。\n\n能强化后跃的闪避能力，\n但会增加受到的损伤。\n\n角人们认为熔炉相当神圣──\n因为在那历经淬炼的进化尽头，\n就是他们身上的混生角。
8020,外在神祇的传说,0,0,[0|0|0],20380200,-1,0.6,0,0,1000,400270,0,0,18918,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8020,0,-1,0,0,0,0,[0|0|0|0],雕制关于外在神祇传说的护符。\n能提升感应。\n\n人民蒙受火难、被夺去一切后，\n从他们尊贵祖先的遗体影子里，\n发现了异样的为神本质。\n\n在备受折磨、走投无路的情况下，\n他们还是向不祥的异形求助。
8030,裂石护符,0,0,[0|0|0],20380300,-1,0.8,0,0,500,404080,0,0,18924,-1,-1,-1,0,0,0,2,0,50,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8030,0,-1,0,0,0,0,[0|0|0|0],裂开的镇邪石。\n\n能提升踢击与踏地类招式的威力。\n\n镇邪石是用于镇住地震的灵异石。\n据说当它裂开以后，城镇也随之陷入地面。\n但关于城镇下陷的原因，有另一种说法──\n那可能是月亮坠落导致。
8040,双手剑护符,0,0,[0|0|0],20380400,-1,1.2,0,0,500,402075,0,0,18919,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8040,0,-1,0,0,0,0,[0|0|0|0],以双手剑与战士的形象制成的护符。\n能强化以双手共持武器时的攻击。\n\n角战士为塔的守护者──\n他们的力量是塔的武力象征。\n据说那出神入化的一击，能斩断一切。
8050,圣战徽章,0,0,[0|0|0],20380500,-1,1.2,0,0,500,406131,0,0,18920,-1,-1,-1,0,0,0,2,0,70,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8050,0,-1,0,0,0,0,[0|0|0|0],参考高举的矛与火焰制成的护符。\n与梅瑟莫并肩作战，\n为圣战捐躯的人们拥有的徽章。\n\n打倒敌人时，能提升攻击力。\n\n他们一昧地杀戮、烧尽污秽──\n不带悲悯之心，也没有名誉可言。\n只有坚信此为圣战的人们，\n才能从殒命的哀号声中，找到一丝激昂。
8060,老翁的欢愉,0,0,[0|0|0],20380600,-1,0.9,0,0,500,406111,0,0,18921,-1,-1,-1,0,0,0,2,0,70,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8060,0,-1,0,0,0,0,[0|0|0|0],外貌犹如熟透的葡萄──\n参考禁触老翁的欢欣模样制成的护符。\n\n当周围人物陷入异常状态发狂时，\n能提升攻击力。\n\n　我等会为了王，献上发狂──\n　让所有人拥有葡萄，\n　让所有人的葡萄熟成吧。
8070,远硬箭护符,0,0,[0|0|0],20380700,-1,1.1,0,0,1000,402110,0,0,18922,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,2100,0,-1,0,0,0,0,[0|0|0|0],以羽毛箭与铁箭组合制成的护符。\n\n能提升弓的射程距离，\n与射出箭、弩箭时的攻击力。
8090,珍珠盾护符,0,0,[0|0|0],20380900,-1,0.9,0,0,500,402081,0,0,18925,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8090,0,-1,0,0,0,0,[0|0|0|0],以珍珠色大盾与骑士的形象制成的护符。\n防御时，能提升物理以外的减伤率。\n\n无从得知污秽有几分力量──\n为此，骑士们作足准备。
8100,干枯花束,0,0,[0|0|0],20381000,-1,0.8,0,0,500,406133,0,0,18923,-1,-1,-1,0,0,0,2,0,70,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8100,0,-1,0,0,0,0,[0|0|0|0],惹人怜爱的干枯花束。\n供养在小墓碑前的物品。\n\n当自己召唤的灵魂死亡时，能提升攻击力。\n\n对深爱之人的不幸感到心伤──\n这情感不论身处何地，皆是如此。
8110,锻造术护符,0,0,[0|0|0],20381100,-1,1.3,0,0,500,404090,0,0,18934,-1,-1,-1,0,0,0,2,0,50,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8110,0,-1,0,0,0,0,[0|0|0|0],以老旧锻造铁锤的形象制成的护符。\n表面刻着流纹文字。\n\n能强化投掷武器时的攻击。\n\n在远古时代，锻造是敬神的仪式。\n据说在熔化的钢铁中，一层层的皱褶内刻有文字。\n铁匠会找出文字，用于固定武器的灵魂。
8120,疾病护符,0,0,[0|0|0],20381200,-1,0.6,0,0,500,401281,0,0,18926,-1,-1,-1,0,0,0,2,0,20,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8120,0,-1,0,0,0,0,[0|0|0|0],参考病死的模样制成的护符。\n\n在陷入异常状态后，一定时间内，\n遇上同样的异常状态时，能提升抵抗力。\n\n体弱的人罹患可怕的苍蝇病时，\n远在变形之前，生命就会先走到终点。\n据说只有看护患者到最后一刻，\n并慎重安葬的照顾者，才能免于罹病。
8130,回击交错树,0,0,[0|0|0],20381300,-1,0.8,0,0,500,402082,0,0,18937,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8130,0,-1,0,0,0,0,[0|0|0|0],参考黄金交错树的形象制成的工艺品。\n金针骑士们受赐的其中一项物品。\n\n能强化在翻滚、后跃之后使出的攻击。\n\n在过去，金针骑士们侍奉米凯拉；\n而如今，那骑士只剩一人。
8140,贯刺交错树,0,0,[0|0|0],20381400,-1,0.8,0,0,500,402083,0,0,18938,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8140,0,-1,0,0,0,0,[0|0|0|0],参考黄金交错树的形象制成的工艺品。\n金针骑士们受赐的其中一项物品。\n\n能强化冲刺攻击。\n\n在过去，金针骑士们侍奉米凯拉；\n而如今，那骑士只剩一人。
8150,狙击弓护符,0,0,[0|0|0],19990,-1,0.6,0,0,500,402120,0,0,18927,-1,-1,-1,0,0,0,2,0,30,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8150,0,-1,0,0,0,0,[0|0|0|0],以长弓与射手的形象制成的护符。\n能提升精密射击的攻击力。\n\n白金之子射手们十分灵巧，\n以令人畏惧的优秀狙击能力为人所知。
8160,托莉娜的微笑,0,0,[0|0|0],20381600,-1,0.9,0,0,500,406112,0,0,18928,-1,-1,-1,0,0,0,2,0,70,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8160,0,-1,0,0,0,0,[0|0|0|0],以圣女托莉娜微笑时的模样制成的护符。\n某位男性深藏心底的幻想。\n\n当周围人物陷入异常状态催眠时，\n能提升攻击力。\n\n　只有我才知道──\n　陷在您的深沉酣眠里，有多么甜美。\n　所以说，请只对着我笑吧。
8170,狂龙护符,0,0,[0|0|0],20381700,-1,0.6,0,0,500,404110,0,0,18929,-1,-1,-1,0,0,0,2,0,50,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8170,0,-1,0,0,0,0,[0|0|0|0],参考尖刺山的狂龙模样制成的护符。\n当它发出轰然咆哮，尖刺山的熔岩会随之沸腾。\n\n能提升熔岩的威力。\n\n狂龙之名为贝勒──\n据说它曾挑战古龙之王，最后落得两败俱伤。\n有着愤怒的破坏者之称。
8180,狂怒神兽,0,0,[0|0|0],20381800,-1,0.7,0,0,500,404100,0,0,18930,-1,-1,-1,0,0,0,2,0,50,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8180,0,-1,0,0,0,0,[0|0|0|0],塔进行祭祀时，神兽于其中舞动──\n参考那狂怒舞动的模样制成的护符。\n\n能提升风暴的威力。\n\n据说神兽是来自上天的使者──\n它的愤怒会造成天空失序，\n而其中最显著的，就是风暴。
8190,亲爱的星尘,0,0,[0|0|0],20381900,-1,1.3,0,0,2000,403080,0,0,18931,-1,-1,-1,0,0,0,2,0,40,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,3070,0,-1,0,0,0,0,[0|0|0|0],以老者手指轻捏辉石的模样制成的护符。\n\n能最大幅缩短魔法、祷告的咏唱时间，\n但增加受到的损伤。\n\n尤弥尔疾呼：\n　对星星怀抱浪漫思维、对星尘满怀爱意──\n　能办到如此，就能成为顶尖魔法师。\n　你呀，要去学会爱。
8200,王受赐护符,0,0,[0|0|0],20382000,-1,3,0,0,1000,400083,0,0,18932,-1,-1,-1,0,0,0,2,0,10,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8200,0,-1,0,0,0,0,[0|0|0|0],参考“初始艾尔登之王”葛孚雷\n受赐露滴时的模样制成的护符。\n\n能提升使用露滴圣杯瓶时的强韧度。\n\n王受赐露滴时气势非凡、充满魄力──\n据说在受赐的当下，他文风不动。\n黄金树之王，耸立于大地。
8210,铜绿圆碟,0,0,[0|0|0],19985,-1,4.5,0,0,500,405015,0,0,18933,-1,-1,-1,0,0,0,2,0,60,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8210,0,-1,0,0,0,0,[0|0|0|0],以十分沉重的腐败金属──\n铜绿制成的圆碟。\n\n装备重量越重，防御力会越高。\n\n重量代表着强度，\n也是守护他人的力量。
8220,蕾菈娜的浮雕坠饰,0,0,[0|0|0],20382200,-1,0.8,0,0,500,404070,0,0,18935,-1,-1,-1,0,0,0,2,0,50,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8220,0,-1,0,0,0,0,[0|0|0|0],“双月骑士”蕾菈娜──\n雕着她气质凛然的肖像护符。\n\n摆出架式，并维持一定时间后，\n能强化之后使出的攻击。\n\n侍奉蕾菈娜，一同离开故乡的人们，\n将超越忠诚的心思，刻划其中的物品。\n\n　请允许我们同行──\n　共乘您的月之舟，直到海角天涯。
8230,介错刀,0,0,[0|0|0],20382300,-1,1.3,0,0,500,406113,0,0,18936,-1,-1,-1,0,0,0,2,0,70,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,8230,0,-1,0,0,0,0,[0|0|0|0],刀身窄短、沾满血液的短刀。\n已经不能作为武器使用。\n\n能提升在使出致命一击后的攻击力。\n\n角人们让受苦的族人解脱用的物品。\n夺走多条性命后，刀锋已有缺损，\n也带有一丝邪气。
8240,熔炉全护符,0,0,[0|0|0],20382400,-1,1.9,0,0,2000,405100,0,0,18939,-1,-1,-1,0,0,0,2,0,60,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,4060,0,-1,20382401,20382402,20382403,20382404,[0|0|0|0],揉合熔炉百相，所有特征的巨型块状物。\n\n能减少致命一击、头部射击造成的损伤，\n与强化翻滚、后跃的闪避能力，\n但增加受到的损伤。\n\n据说是源自巨人身体的物品。\n在塔的神话中，此物被称为“熔炉之母”。
204000,,0,0,[0|0|0],20511070,-1,0.3,0,0,100,999999,0,0,0,-1,-1,-1,0,0,0,2,0,255,-1,-1,-1,1,0,0,1,1,1,2,2,[0|0],0,1000,0,-1,0,0,0,0,[0|0|0|0],
999999999,,1,0,[0|0|0],361100,-1,0.8,0,0,100,9999999,0,0,18880,-1,-1,-1,0,0,0,2,0,255,-1,-1,-1,1,0,0,1,0,1,2,1,[0|0],0,6100,0,-1,0,0,0,0,[0|0|0|0],
